N,DateTime,PozKontS,Longitude,Latitude,RPM,Power,Current,Voltage,Speed,even,odd
5912,8/30/2021 4:50,11,,,712,1299,2794,465,42,,1299
5913,8/30/2021 4:50,11,,,716,1293,2788,464,42,,1293
5914,8/30/2021 4:50,11,,,716,1288,2782,463,42,,1288
5915,8/30/2021 4:50,11,,,716,1286,2785,462,42,,1286
5916,8/30/2021 4:50,11,,,716,1294,2802,462,42,,1294
5917,8/30/2021 4:50,11,,,716,1295,2805,462,42,,1295
5918,8/30/2021 4:50,11,,,716,1267,2762,459,42,,1267
5919,8/30/2021 4:50,10,,,708,1142,2614,437,42,1142,
5920,8/30/2021 4:51,10,,,664,1152,2631,438,41,1152,
5921,8/30/2021 4:51,10,,,680,1144,2625,436,41,1144,
5922,8/30/2021 4:51,10,,,680,1144,2626,436,41,1144,
5923,8/30/2021 4:51,10,,,680,1156,2653,436,41,1156,
5924,8/30/2021 4:51,10,,,684,1154,2661,434,41,1154,
5925,8/30/2021 4:51,10,,,684,1145,2652,432,40,1145,
5926,8/30/2021 4:51,10,,,684,1145,2658,431,40,1145,
5927,8/30/2021 4:51,10,,,684,1150,2669,431,40,1150,
5928,8/30/2021 4:51,10,,,680,1150,2670,431,40,1150,
5929,8/30/2021 4:51,10,,,680,1147,2669,430,40,1147,
5930,8/30/2021 4:51,10,,,680,1149,2679,429,40,1149,
5931,8/30/2021 4:51,10,,,680,1150,2681,429,40,1150,
5932,8/30/2021 4:51,10,,,684,1146,2673,429,40,1146,
5933,8/30/2021 4:51,10,,,684,1153,2682,430,40,1153,
5934,8/30/2021 4:51,10,,,684,1145,2665,430,40,1145,
5935,8/30/2021 4:51,10,,,684,1144,2656,431,39,1144,
5936,8/30/2021 4:51,10,,,680,953,2331,409,40,953,
5937,8/30/2021 4:51,9,,,664,835,2209,378,40,,835
5938,8/30/2021 4:51,7,,,592,651,1933,337,40,,651
5939,8/30/2021 4:51,7,,,556,724,2047,354,41,,724
5940,8/30/2021 4:52,7,,,552,714,2029,352,41,,714
5941,8/30/2021 4:52,7,,,552,719,2032,354,41,,719
5942,8/30/2021 4:52,7,,,556,726,2041,356,41,,726
5943,8/30/2021 4:52,7,,,560,722,2029,356,41,,722
5944,8/30/2021 4:52,7,,,556,776,2546,305,41,,776
5945,8/30/2021 4:52,7,,,556,740,2570,288,41,,740
5946,8/30/2021 4:52,7,,,560,713,2529,282,41,,713
5947,8/30/2021 4:52,7,,,552,709,2517,282,41,,709
5948,8/30/2021 4:52,7,,,560,704,2499,282,42,,704
5949,8/30/2021 4:52,7,,,560,701,2496,281,42,,701
5950,8/30/2021 4:52,7,,,560,698,2476,282,42,,698
5951,8/30/2021 4:52,7,,,560,706,2497,283,42,,706
5952,8/30/2021 4:52,7,,,560,704,2481,284,42,,704
5953,8/30/2021 4:52,7,,,560,697,2456,284,43,,697
5954,8/30/2021 4:52,7,,,560,702,2473,284,43,,702
5955,8/30/2021 4:52,7,,,560,698,2450,285,43,,698
5956,8/30/2021 4:52,7,,,560,704,2462,286,43,,704
5957,8/30/2021 4:52,7,,,560,699,2437,287,44,,699
5958,8/30/2021 4:52,7,,,560,698,2435,287,44,,698
5959,8/30/2021 4:52,7,,,560,700,2425,289,44,,700
5960,8/30/2021 4:53,7,,,564,698,2418,289,44,,698
5961,8/30/2021 4:53,7,,,564,702,2423,290,44,,702
5962,8/30/2021 4:53,7,,,564,700,2406,291,45,,700
5963,8/30/2021 4:53,7,,,564,702,2406,292,45,,702
5964,8/30/2021 4:53,7,,,564,701,2394,293,45,,701
5965,8/30/2021 4:53,7,,,564,709,2412,294,45,,709
5966,8/30/2021 4:53,7,,,564,703,2394,294,46,,703
5967,8/30/2021 4:53,7,,,560,702,2390,294,45,,702
5968,8/30/2021 4:53,7,,,560,702,2391,294,46,,702
5969,8/30/2021 4:53,7,,,560,700,2384,294,46,,700
5970,8/30/2021 4:53,7,,,560,709,2414,294,46,,709
5971,8/30/2021 4:53,7,,,564,705,2400,294,46,,705
5972,8/30/2021 4:53,8,,,564,763,2512,304,46,763,
5973,8/30/2021 4:53,8,,,596,821,2591,317,46,821,
5974,8/30/2021 4:53,8,,,596,833,2605,320,46,833,
5975,8/30/2021 4:53,9,,,600,875,2685,326,46,,875
5976,8/30/2021 4:53,9,,,628,972,2852,341,46,,972
5977,8/30/2021 4:53,9,,,636,988,2864,345,47,,988
5978,8/30/2021 4:53,10,,,644,1055,2972,355,46,1055,
5979,8/30/2021 4:53,10,,,672,1116,3066,364,46,1116,
5980,8/30/2021 4:54,10,,,668,1137,3091,368,47,1137,
5981,8/30/2021 4:54,11,,,676,1232,3278,376,47,,1232
5982,8/30/2021 4:54,11,,,688,729,1941,376,46,,729
5983,8/30/2021 4:54,11,,,700,1050,2415,435,46,,1050
5984,8/30/2021 4:54,12,,,696,1253,2655,472,46,1253,
5985,8/30/2021 4:54,12,,,708,1295,2661,487,45,1295,
5986,8/30/2021 4:54,13,,,752,1516,2985,508,45,,1516
5987,8/30/2021 4:54,13,,,776,1535,3011,510,45,,1535
5988,8/30/2021 4:54,13,,,788,1619,3114,520,44,,1619
5989,8/30/2021 4:54,13,,,788,1585,3085,514,45,,1585
5990,8/30/2021 4:54,13,,,780,1608,3123,515,44,,1608
5991,8/30/2021 4:54,13,,,780,1600,3107,515,44,,1600
5992,8/30/2021 4:54,13,,,792,1582,3073,515,44,,1582
5993,8/30/2021 4:54,13,,,788,1605,3099,518,44,,1605
5994,8/30/2021 4:54,13,,,792,1591,3078,517,44,,1591
5995,8/30/2021 4:54,13,,,788,1592,3087,516,44,,1592
5996,8/30/2021 4:54,13,,,788,1606,3120,515,44,,1606
5997,8/30/2021 4:54,13,,,792,1595,3110,513,44,,1595
5998,8/30/2021 4:54,13,,,788,1594,3102,514,44,,1594
5999,8/30/2021 4:54,13,,,792,1585,3091,513,44,,1585
6000,8/30/2021 4:55,13,,,788,1600,3107,515,44,,1600
6001,8/30/2021 4:55,13,,,788,1598,3097,516,44,,1598
6002,8/30/2021 4:55,13,,,792,1595,3093,516,44,,1595
6003,8/30/2021 4:55,13,,,792,1601,3097,517,44,,1601
6004,8/30/2021 4:55,13,,,792,1593,3076,518,44,,1593
6005,8/30/2021 4:55,13,,,788,1596,3064,521,45,,1596
6006,8/30/2021 4:55,13,,,788,1587,3029,524,45,,1587
6007,8/30/2021 4:55,13,,,788,1593,3023,527,46,,1593
6008,8/30/2021 4:55,14,,,788,1657,3081,538,46,1657,
6009,8/30/2021 4:55,14,,,816,1703,3114,547,47,1703,
6010,8/30/2021 4:55,14,,,820,1715,3107,552,47,1715,
6011,8/30/2021 4:55,14,,,824,1710,3076,556,48,1710,
6012,8/30/2021 4:55,14,,,824,1709,3052,560,48,1709,
6013,8/30/2021 4:55,14,,,824,1715,3037,565,49,1715,
6014,8/30/2021 4:55,14,,,824,1708,3008,568,50,1708,
6015,8/30/2021 4:55,14,,,824,1720,3003,573,50,1720,
6016,8/30/2021 4:55,14,,,824,1709,2973,575,50,1709,
6017,8/30/2021 4:55,14,,,824,1733,2994,579,51,1733,
6018,8/30/2021 4:55,14,,,824,1712,2952,580,51,1712,
6019,8/30/2021 4:55,14,,,824,1722,2955,583,51,1722,
6020,8/30/2021 4:56,14,,,824,1722,2940,586,51,1722,
6021,8/30/2021 4:56,14,,,824,1718,2928,587,52,1718,
6022,8/30/2021 4:56,14,,,824,1720,2926,588,52,1720,
6023,8/30/2021 4:56,14,,,824,1722,2929,588,53,1722,
6024,8/30/2021 4:56,14,,,824,1718,2923,588,52,1718,
6025,8/30/2021 4:56,14,,,824,1717,2926,587,52,1717,
6026,8/30/2021 4:56,14,,,824,1731,2950,587,52,1731,
6027,8/30/2021 4:56,14,,,824,1738,2972,585,52,1738,
6028,8/30/2021 4:56,14,,,824,1723,2956,583,52,1723,
6029,8/30/2021 4:56,14,,,824,1726,2976,580,51,1726,
6030,8/30/2021 4:56,14,,,824,1733,3005,577,51,1733,
6031,8/30/2021 4:56,14,,,824,1726,3013,573,50,1726,
6032,8/30/2021 4:56,14,,,824,1720,3019,570,50,1720,
6033,8/30/2021 4:56,14,,,824,1719,3043,565,49,1719,
6034,8/30/2021 4:56,14,,,824,1722,3070,561,49,1722,
6035,8/30/2021 4:56,14,,,824,1732,3116,556,48,1732,
6036,8/30/2021 4:56,14,,,824,1727,3140,550,47,1727,
6037,8/30/2021 4:56,14,,,824,1717,3158,544,46,1717,
6038,8/30/2021 4:56,14,,,824,1730,3211,539,46,1730,
6039,8/30/2021 4:56,14,,,824,1717,3216,534,45,1717,
6040,8/30/2021 4:57,14,,,824,1718,3260,527,44,1718,
6041,8/30/2021 4:57,14,,,824,1709,3282,521,44,1709,
6042,8/30/2021 4:57,14,,,824,1711,3323,515,43,1711,
6043,8/30/2021 4:57,14,,,824,1711,3349,511,42,1711,
6044,8/30/2021 4:57,14,,,824,1701,3376,504,41,1701,
6045,8/30/2021 4:57,14,,,824,1697,3402,499,41,1697,
6046,8/30/2021 4:57,14,,,824,1708,3451,495,40,1708,
6047,8/30/2021 4:57,14,,,824,1696,3469,489,39,1696,
6048,8/30/2021 4:57,14,,,824,1699,3505,485,38,1699,
6049,8/30/2021 4:57,14,,,824,1699,3549,479,38,1699,
6050,8/30/2021 4:57,14,,,824,1695,3578,474,37,1695,
6051,8/30/2021 4:57,14,,,824,1702,3631,469,37,1702,
6052,8/30/2021 4:57,14,,,824,1693,3657,463,36,1693,
6053,8/30/2021 4:57,14,,,824,1686,3675,459,36,1686,
6054,8/30/2021 4:57,14,,,824,1689,3714,455,35,1689,
6055,8/30/2021 4:57,14,,,824,1688,3745,451,34,1688,
6056,8/30/2021 4:57,14,,,824,1691,3784,447,34,1691,
6057,8/30/2021 4:57,14,,,824,1684,3811,442,33,1684,
6058,8/30/2021 4:57,14,,,824,1687,3845,439,33,1687,
6059,8/30/2021 4:57,14,,,824,1686,3876,435,32,1686,
6060,8/30/2021 4:58,14,,,824,1677,3892,431,32,1677,
6061,8/30/2021 4:58,14,,,824,1677,3910,429,32,1677,
6062,8/30/2021 4:58,14,,,824,1677,3948,425,31,1677,
6063,8/30/2021 4:58,14,,,824,1678,3969,423,31,1678,
6064,8/30/2021 4:58,14,,,824,1680,4002,420,31,1680,
6065,8/30/2021 4:58,14,,,824,1663,3990,417,30,1663,
6066,8/30/2021 4:58,14,,,824,1364,3026,451,30,1364,
6067,8/30/2021 4:58,14,,,820,1407,3087,456,30,1407,
6068,8/30/2021 4:58,14,,,796,1214,2819,431,29,1214,
6069,8/30/2021 4:58,14,,,796,1479,3258,454,29,1479,
6070,8/30/2021 4:58,14,,,800,1621,3488,465,29,1621,
6071,8/30/2021 4:58,14,,,808,1590,3443,462,29,1590,
6072,8/30/2021 4:58,14,,,816,1357,3093,439,29,1357,
6073,8/30/2021 4:58,14,,,820,1313,3047,431,29,1313,
6074,8/30/2021 4:58,14,,,820,1349,3123,432,28,1349,
6075,8/30/2021 4:58,14,,,824,1349,3132,431,28,1349,
6076,8/30/2021 4:58,14,,,824,1359,3154,431,28,1359,
6077,8/30/2021 4:58,14,,,820,1349,3152,428,28,1349,
6078,8/30/2021 4:58,14,,,824,1345,3166,425,27,1345,
6079,8/30/2021 4:58,14,,,824,1339,3173,422,27,1339,
6080,8/30/2021 4:59,14,,,824,1338,3187,420,27,1338,
6081,8/30/2021 4:59,14,,,824,1338,3201,418,27,1338,
6082,8/30/2021 4:59,14,,,820,1333,3197,417,27,1333,
6083,8/30/2021 4:59,14,,,820,1347,3231,417,26,1347,
6084,8/30/2021 4:59,14,,,824,1341,3232,415,26,1341,
6085,8/30/2021 4:59,14,,,824,1339,3244,413,26,1339,
6086,8/30/2021 4:59,14,,,824,1332,3235,412,26,1332,
6087,8/30/2021 4:59,14,,,824,1339,3258,411,26,1339,
6088,8/30/2021 4:59,14,,,824,1355,3298,411,26,1355,
6089,8/30/2021 4:59,14,,,824,1332,3267,408,26,1332,
6090,8/30/2021 4:59,14,,,824,1341,3296,407,26,1341,
6091,8/30/2021 4:59,14,,,824,1341,3304,406,25,1341,
6092,8/30/2021 4:59,14,,,824,1331,3288,405,26,1331,
6093,8/30/2021 4:59,14,,,824,1342,3314,405,25,1342,
6094,8/30/2021 4:59,14,,,820,1339,3316,404,25,1339,
6095,8/30/2021 4:59,14,,,824,1349,3331,405,25,1349,
6096,8/30/2021 4:59,14,,,824,1322,3291,402,25,1322,
6097,8/30/2021 4:59,14,,,824,1324,3296,402,25,1324,
6098,8/30/2021 4:59,14,,,824,1333,3317,402,25,1333,
6099,8/30/2021 4:59,14,,,824,1332,3323,401,25,1332,
6100,8/30/2021 5:00,14,,,824,1345,3346,402,25,1345,
6101,8/30/2021 5:00,14,,,824,1338,3338,401,25,1338,
6102,8/30/2021 5:00,14,,,824,1340,3343,401,25,1340,
6103,8/30/2021 5:00,14,,,820,1327,3319,400,25,1327,
6104,8/30/2021 5:00,14,,,824,1331,3329,400,25,1331,
6105,8/30/2021 5:00,14,,,824,1336,3340,400,25,1336,
6106,8/30/2021 5:00,14,,,824,1327,3326,399,25,1327,
6107,8/30/2021 5:00,14,,,820,1331,3338,399,25,1331,
6108,8/30/2021 5:00,14,,,824,1336,3349,399,25,1336,
6109,8/30/2021 5:00,14,,,824,1344,3360,400,25,1344,
6110,8/30/2021 5:00,14,,,824,1333,3341,399,25,1333,
6111,8/30/2021 5:00,14,,,824,1336,3349,399,25,1336,
6112,8/30/2021 5:00,14,,,824,1328,3329,399,25,1328,
6113,8/30/2021 5:00,14,,,824,1331,3338,399,25,1331,
6114,8/30/2021 5:00,14,,,824,1344,3360,400,25,1344,
6115,8/30/2021 5:00,14,,,824,1339,3358,399,25,1339,
6116,8/30/2021 5:00,14,,,824,1333,3351,398,25,1333,
6117,8/30/2021 5:00,14,,,824,1330,3344,398,25,1330,
6118,8/30/2021 5:00,14,,,824,1333,3351,398,25,1333,
6119,8/30/2021 5:00,14,,,820,1344,3370,399,25,1344,
6120,8/30/2021 5:01,14,,,824,1347,3378,399,25,1347,
6121,8/30/2021 5:01,14,,,824,1328,3346,397,25,1328,
6122,8/30/2021 5:01,14,,,824,1336,3366,397,25,1336,
6123,8/30/2021 5:01,14,,,824,1336,3366,397,25,1336,
6124,8/30/2021 5:01,14,,,824,1331,3363,396,25,1331,
6125,8/30/2021 5:01,14,,,824,1342,3382,397,25,1342,
6126,8/30/2021 5:01,14,,,824,1338,3372,397,25,1338,
6127,8/30/2021 5:01,14,,,824,1333,3360,397,25,1333,
6128,8/30/2021 5:01,14,,,824,1338,3364,398,25,1338,
6129,8/30/2021 5:01,14,,,824,1343,3367,399,25,1343,
6130,8/30/2021 5:01,14,,,824,1344,3361,400,25,1344,
6131,8/30/2021 5:01,14,,,824,1330,3335,399,25,1330,
6132,8/30/2021 5:01,14,,,824,1334,3337,400,25,1334,
6133,8/30/2021 5:01,14,,,824,1329,3323,400,25,1329,
6134,8/30/2021 5:01,14,,,824,1331,3320,401,25,1331,
6135,8/30/2021 5:01,14,,,824,1324,3302,401,25,1324,
6136,8/30/2021 5:01,14,,,824,1342,3331,403,25,1342,
6137,8/30/2021 5:01,14,,,824,1335,3323,402,25,1335,
6138,8/30/2021 5:01,14,,,824,1341,3338,402,25,1341,
6139,8/30/2021 5:01,14,,,824,1346,3349,402,25,1346,
6140,8/30/2021 5:02,14,,,824,1340,3334,402,25,1340,
6141,8/30/2021 5:02,14,,,824,1345,3348,402,25,1345,
6142,8/30/2021 5:02,14,,,824,1337,3328,402,25,1337,
6143,8/30/2021 5:02,14,,,824,1324,3302,401,25,1324,
6144,8/30/2021 5:02,14,,,824,1328,3305,402,25,1328,
6145,8/30/2021 5:02,14,,,824,1340,3326,403,25,1340,
6146,8/30/2021 5:02,14,,,824,1337,3319,403,25,1337,
6147,8/30/2021 5:02,14,,,824,1328,3304,402,25,1328,
6148,8/30/2021 5:02,14,,,824,1333,3308,403,25,1333,
6149,8/30/2021 5:02,14,,,824,1336,3307,404,25,1336,
6150,8/30/2021 5:02,14,,,824,1333,3293,405,25,1333,
6151,8/30/2021 5:02,14,,,824,1331,3288,405,26,1331,
6152,8/30/2021 5:02,14,,,824,1335,3290,406,25,1335,
6153,8/30/2021 5:02,14,,,824,1336,3275,408,26,1336,
6154,8/30/2021 5:02,14,,,824,1318,3231,408,26,1318,
6155,8/30/2021 5:02,14,,,824,1328,3232,411,26,1328,
6156,8/30/2021 5:02,14,,,824,1343,3244,414,26,1343,
6157,8/30/2021 5:02,14,,,824,1328,3202,415,26,1328,
6158,8/30/2021 5:02,14,,,824,1340,3207,418,27,1340,
6159,8/30/2021 5:02,14,,,824,1335,3173,421,27,1335,
6160,8/30/2021 5:03,14,,,824,1337,3154,424,27,1337,
6161,8/30/2021 5:03,14,,,824,1338,3143,426,27,1338,
6162,8/30/2021 5:03,14,,,824,1332,3113,428,28,1332,
6163,8/30/2021 5:03,14,,,824,1346,3116,432,28,1346,
6164,8/30/2021 5:03,14,,,824,1331,3076,433,28,1331,
6165,8/30/2021 5:03,14,,,824,1344,3076,437,28,1344,
6166,8/30/2021 5:03,14,,,824,1281,2952,434,28,1281,
6167,8/30/2021 5:03,13,,,800,1137,2703,421,29,,1137
6168,8/30/2021 5:03,13,,,784,1189,2773,429,29,,1189
6169,8/30/2021 5:03,13,,,788,1189,2741,434,30,,1189
6170,8/30/2021 5:03,13,,,788,1051,2503,420,30,,1051
6171,8/30/2021 5:03,11,,,712,956,2334,410,30,,956
6172,8/30/2021 5:03,9,,,672,822,2097,392,31,,822
6173,8/30/2021 5:03,8,,,612,726,2285,318,30,726,
6174,8/30/2021 5:03,6,,,584,472,1839,257,31,472,
6175,8/30/2021 5:03,5,,,508,277,1359,204,31,,277
6176,8/30/2021 5:03,3,,,468,104,671,155,31,,104
6177,8/30/2021 5:03,2,,,428,0,0,6,32,0,
6178,8/30/2021 5:03,0,,,376,0,0,2,32,0,
6179,8/30/2021 5:03,0,,,336,0,0,1,33,0,
6180,8/30/2021 5:04,0,,,336,0,0,1,33,0,
6181,8/30/2021 5:04,0,,,348,0,0,1,33,0,
6182,8/30/2021 5:04,0,,,352,0,0,1,34,0,
6183,8/30/2021 5:04,0,,,356,0,0,1,34,0,
